t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1547514116,381,3.401364,0.000000,0.000000,0.000000,events/second
1547514118,381,3.335239,0.000000,0.000000,0.000000,events/second
1547514121,381,3.243990,0.000000,0.000000,0.000000,events/second
1547514124,381,3.169995,0.000000,0.000000,0.000000,events/second
1547514127,381,3.083880,0.000000,0.000000,0.000000,events/second
1547514130,381,3.016341,0.000000,0.000000,0.000000,events/second
1547514133,381,2.949566,0.000000,0.000000,0.000000,events/second
1547514136,381,2.873054,0.000000,0.000000,0.000000,events/second
1547514139,381,2.795391,0.000000,0.000000,0.000000,events/second
1547514142,381,2.758187,0.000000,0.000000,0.000000,events/second
1547514145,381,2.700206,0.000000,0.000000,0.000000,events/second
1547514148,381,2.643219,0.000000,0.000000,0.000000,events/second
1547514151,381,2.589317,0.000000,0.000000,0.000000,events/second
1547514154,381,2.538310,0.000000,0.000000,0.000000,events/second
1547514157,381,2.489088,0.000000,0.000000,0.000000,events/second
1547514160,381,2.440870,0.000000,0.000000,0.000000,events/second
1547514163,381,2.394063,0.000000,0.000000,0.000000,events/second
1547514166,381,2.351021,0.000000,0.000000,0.000000,events/second
1547514169,381,2.308091,0.000000,0.000000,0.000000,events/second
1547514172,381,2.266825,0.000000,0.000000,0.000000,events/second
1547514175,381,2.227440,0.000000,0.000000,0.000000,events/second
1547514178,381,2.188730,0.000000,0.000000,0.000000,events/second
1547514181,381,2.151956,0.000000,0.000000,0.000000,events/second
1547514184,381,2.115522,0.000000,0.000000,0.000000,events/second
1547514187,382,2.086625,0.000000,0.000000,0.000000,events/second
1547514190,382,2.053008,0.000000,0.000000,0.000000,events/second
1547514193,382,2.019828,0.000000,0.000000,0.000000,events/second
1547514196,382,1.988793,0.000000,0.000000,0.000000,events/second
1547514199,382,1.958398,0.000000,0.000000,0.000000,events/second
1547514202,385,1.943809,0.000000,0.000000,0.000000,events/second
1547514205,385,1.914449,0.000000,0.000000,0.000000,events/second
1547514208,385,1.886287,0.000000,0.000000,0.000000,events/second
1547514211,385,1.859273,0.000000,0.000000,0.000000,events/second
1547514214,418,1.989278,0.000000,0.000000,0.000000,events/second
1547514218,2360,11.055581,0.000000,0.000000,0.000000,events/second
1547514220,2373,10.982193,0.000000,0.000000,0.000000,events/second
1547514223,2373,10.830500,0.000000,0.000000,0.000000,events/second
1547514226,2373,10.684077,0.000000,0.000000,0.000000,events/second
1547514229,2373,10.543362,0.000000,0.000000,0.000000,events/second
1547514232,2373,10.404914,0.000000,0.000000,0.000000,events/second
1547514235,2414,10.437454,0.000000,0.000000,0.000000,events/second
1547514238,2418,10.327357,0.000000,0.000000,0.000000,events/second
1547514241,2418,10.198098,0.000000,0.000000,0.000000,events/second
1547514244,2418,10.071885,0.000000,0.000000,0.000000,events/second
1547514247,2418,9.948249,0.000000,0.000000,0.000000,events/second
1547514250,2418,9.826405,0.000000,0.000000,0.000000,events/second
1547514253,2418,9.706989,0.000000,0.000000,0.000000,events/second
1547514256,2475,9.818615,0.000000,0.000000,0.000000,events/second
1547514259,2475,9.702595,0.000000,0.000000,0.000000,events/second
1547514262,2475,9.590192,0.000000,0.000000,0.000000,events/second
1547514265,2475,9.479555,0.000000,0.000000,0.000000,events/second
1547514268,2475,9.369334,0.000000,0.000000,0.000000,events/second
1547514271,2475,9.266376,0.000000,0.000000,0.000000,events/second
1547514274,2475,9.163830,0.000000,0.000000,0.000000,events/second
1547514277,2530,9.265174,0.000000,0.000000,0.000000,events/second
1547514280,2530,9.163105,0.000000,0.000000,0.000000,events/second
1547514283,2530,9.064664,0.000000,0.000000,0.000000,events/second
1547514286,2530,8.966907,0.000000,0.000000,0.000000,events/second
1547514289,2530,8.873483,0.000000,0.000000,0.000000,events/second
1547514292,2530,8.782348,0.000000,0.000000,0.000000,events/second
1547514295,2530,8.692452,0.000000,0.000000,0.000000,events/second
1547514298,2579,8.769635,0.000000,0.000000,0.000000,events/second
1547514301,2579,8.681148,0.000000,0.000000,0.000000,events/second
1547514304,2579,8.594994,0.000000,0.000000,0.000000,events/second
1547514307,2579,8.509819,0.000000,0.000000,0.000000,events/second
1547514310,2579,8.426471,0.000000,0.000000,0.000000,events/second
1547514313,2579,8.344173,0.000000,0.000000,0.000000,events/second
1547514316,2601,8.333446,0.000000,0.000000,0.000000,events/second
1547514319,2617,8.306274,0.000000,0.000000,0.000000,events/second
1547514322,2617,8.227586,0.000000,0.000000,0.000000,events/second
1547514325,2617,8.150605,0.000000,0.000000,0.000000,events/second
1547514328,2617,8.073322,0.000000,0.000000,0.000000,events/second
1547514331,2617,8.001078,0.000000,0.000000,0.000000,events/second
1547514334,2617,7.927883,0.000000,0.000000,0.000000,events/second
1547514337,2645,7.939973,0.000000,0.000000,0.000000,events/second
1547514340,2649,7.882165,0.000000,0.000000,0.000000,events/second
1547514343,2649,7.812106,0.000000,0.000000,0.000000,events/second
1547514346,2649,7.743992,0.000000,0.000000,0.000000,events/second
1547514349,2649,7.676860,0.000000,0.000000,0.000000,events/second
1547514352,2649,7.610394,0.000000,0.000000,0.000000,events/second
1547514355,2649,7.545674,0.000000,0.000000,0.000000,events/second
1547514358,2693,7.604089,0.000000,0.000000,0.000000,events/second
1547514361,2696,7.549359,0.000000,0.000000,0.000000,events/second
1547514364,2696,7.486170,0.000000,0.000000,0.000000,events/second
1547514367,2696,7.425660,0.000000,0.000000,0.000000,events/second
1547514370,2696,7.364789,0.000000,0.000000,0.000000,events/second
1547514373,2696,7.304537,0.000000,0.000000,0.000000,events/second
1547514376,2696,7.246037,0.000000,0.000000,0.000000,events/second
1547514379,2727,7.270727,0.000000,0.000000,0.000000,events/second
1547514382,2727,7.212847,0.000000,0.000000,0.000000,events/second
1547514385,2727,7.156042,0.000000,0.000000,0.000000,events/second
1547514388,2727,7.099886,0.000000,0.000000,0.000000,events/second
1547514391,2727,7.045143,0.000000,0.000000,0.000000,events/second
1547514394,2727,6.991076,0.000000,0.000000,0.000000,events/second
1547514397,2727,6.937727,0.000000,0.000000,0.000000,events/second
1547514400,2758,6.963001,0.000000,0.000000,0.000000,events/second
1547514403,2758,6.910639,0.000000,0.000000,0.000000,events/second
1547514406,2758,6.859461,0.000000,0.000000,0.000000,events/second
1547514409,2758,6.808493,0.000000,0.000000,0.000000,events/second
1547514412,2758,6.758627,0.000000,0.000000,0.000000,events/second
1547514415,2758,6.709274,0.000000,0.000000,0.000000,events/second
1547514418,2758,6.660184,0.000000,0.000000,0.000000,events/second
1547514421,2792,6.694236,0.000000,0.000000,0.000000,events/second
1547514424,2792,6.646480,0.000000,0.000000,0.000000,events/second
1547514427,2792,6.599404,0.000000,0.000000,0.000000,events/second
1547514430,2792,6.552212,0.000000,0.000000,0.000000,events/second
1547514433,2792,6.506670,0.000000,0.000000,0.000000,events/second
1547514436,2792,6.461498,0.000000,0.000000,0.000000,events/second
1547514439,2792,6.417333,0.000000,0.000000,0.000000,events/second
1547514442,2822,6.440578,0.000000,0.000000,0.000000,events/second
1547514445,2822,6.397907,0.000000,0.000000,0.000000,events/second
1547514448,2822,6.351865,0.000000,0.000000,0.000000,events/second
1547514451,2822,6.311756,0.000000,0.000000,0.000000,events/second
1547514454,2822,6.270038,0.000000,0.000000,0.000000,events/second
1547514457,2822,6.228368,0.000000,0.000000,0.000000,events/second
1547514460,2822,6.187255,0.000000,0.000000,0.000000,events/second
1547514463,2849,6.205497,0.000000,0.000000,0.000000,events/second
1547514466,2849,6.165721,0.000000,0.000000,0.000000,events/second
1547514469,2849,6.125852,0.000000,0.000000,0.000000,events/second
1547514472,2849,6.086503,0.000000,0.000000,0.000000,events/second
1547514475,2849,6.047894,0.000000,0.000000,0.000000,events/second
1547514478,2849,6.008812,0.000000,0.000000,0.000000,events/second
1547514481,2891,6.058689,0.000000,0.000000,0.000000,events/second
1547514484,2897,6.032209,0.000000,0.000000,0.000000,events/second
1547514487,2897,5.997004,0.000000,0.000000,0.000000,events/second
1547514490,2897,5.960105,0.000000,0.000000,0.000000,events/second
1547514493,2897,5.923257,0.000000,0.000000,0.000000,events/second
1547514496,2897,5.887124,0.000000,0.000000,0.000000,events/second
1547514499,2897,5.851660,0.000000,0.000000,0.000000,events/second
1547514502,2897,5.813994,0.000000,0.000000,0.000000,events/second
1547514505,2928,5.843385,0.000000,0.000000,0.000000,events/second
1547514508,2928,5.808522,0.000000,0.000000,0.000000,events/second
1547514511,2928,5.773452,0.000000,0.000000,0.000000,events/second
1547514514,2928,5.739882,0.000000,0.000000,0.000000,events/second
1547514517,2928,5.706512,0.000000,0.000000,0.000000,events/second
1547514520,2928,5.670110,0.000000,0.000000,0.000000,events/second
1547514523,2953,5.686703,0.000000,0.000000,0.000000,events/second
1547514526,2993,5.732993,0.000000,0.000000,0.000000,events/second
1547514529,2993,5.700203,0.000000,0.000000,0.000000,events/second
1547514532,2993,5.667609,0.000000,0.000000,0.000000,events/second
1547514535,2993,5.635830,0.000000,0.000000,0.000000,events/second
1547514538,2993,5.603847,0.000000,0.000000,0.000000,events/second
1547514541,2993,5.572902,0.000000,0.000000,0.000000,events/second
1547514544,3038,5.625174,0.000000,0.000000,0.000000,events/second
1547514547,3038,5.594099,0.000000,0.000000,0.000000,events/second
1547514550,3038,5.563397,0.000000,0.000000,0.000000,events/second
1547514553,3038,5.532785,0.000000,0.000000,0.000000,events/second
1547514556,3038,5.502623,0.000000,0.000000,0.000000,events/second
1547514559,3038,5.473247,0.000000,0.000000,0.000000,events/second
1547514562,3038,5.443740,0.000000,0.000000,0.000000,events/second
1547514565,3066,5.463298,0.000000,0.000000,0.000000,events/second
1547514568,3066,5.435367,0.000000,0.000000,0.000000,events/second
1547514571,3066,5.406051,0.000000,0.000000,0.000000,events/second
1547514574,3066,5.376728,0.000000,0.000000,0.000000,events/second
1547514577,3066,5.348504,0.000000,0.000000,0.000000,events/second
1547514580,3066,5.321009,0.000000,0.000000,0.000000,events/second
1547514583,3104,5.359065,0.000000,0.000000,0.000000,events/second
1547514586,3107,5.337138,0.000000,0.000000,0.000000,events/second
1547514589,3107,5.310545,0.000000,0.000000,0.000000,events/second
1547514592,3107,5.282241,0.000000,0.000000,0.000000,events/second
1547514595,3107,5.255077,0.000000,0.000000,0.000000,events/second
1547514598,3107,5.228721,0.000000,0.000000,0.000000,events/second
1547514601,3107,5.202839,0.000000,0.000000,0.000000,events/second
1547514604,3209,5.346629,0.000000,0.000000,0.000000,events/second
1547514607,3209,5.319481,0.000000,0.000000,0.000000,events/second
1547514610,3209,5.293429,0.000000,0.000000,0.000000,events/second
1547514613,3209,5.267825,0.000000,0.000000,0.000000,events/second
1547514616,3209,5.241596,0.000000,0.000000,0.000000,events/second
1547514619,3209,5.216019,0.000000,0.000000,0.000000,events/second
1547514622,3209,5.190873,0.000000,0.000000,0.000000,events/second
1547514625,3250,5.231647,0.000000,0.000000,0.000000,events/second
1547514628,3250,5.205810,0.000000,0.000000,0.000000,events/second
1547514631,3250,5.182556,0.000000,0.000000,0.000000,events/second
1547514634,3250,5.157241,0.000000,0.000000,0.000000,events/second
1547514637,3250,5.133040,0.000000,0.000000,0.000000,events/second
1547514640,3250,5.108205,0.000000,0.000000,0.000000,events/second
1547514643,3280,5.131311,0.000000,0.000000,0.000000,events/second
1547514646,3282,5.110969,0.000000,0.000000,0.000000,events/second
1547514649,3282,5.087629,0.000000,0.000000,0.000000,events/second
1547514652,3282,5.063226,0.000000,0.000000,0.000000,events/second
1547514655,3282,5.039643,0.000000,0.000000,0.000000,events/second
1547514658,3282,5.016537,0.000000,0.000000,0.000000,events/second
1547514661,3282,4.993606,0.000000,0.000000,0.000000,events/second
1547514664,3338,5.056391,0.000000,0.000000,0.000000,events/second
1547514667,3338,5.033574,0.000000,0.000000,0.000000,events/second
1547514670,3338,5.009981,0.000000,0.000000,0.000000,events/second
1547514673,3338,4.988635,0.000000,0.000000,0.000000,events/second
1547514676,3338,4.965698,0.000000,0.000000,0.000000,events/second
1547514679,3338,4.943922,0.000000,0.000000,0.000000,events/second
1547514682,3338,4.921262,0.000000,0.000000,0.000000,events/second
1547514685,3382,4.964892,0.000000,0.000000,0.000000,events/second
1547514688,3382,4.943099,0.000000,0.000000,0.000000,events/second
1547514691,3382,4.921007,0.000000,0.000000,0.000000,events/second
1547514694,3382,4.900404,0.000000,0.000000,0.000000,events/second
1547514697,3382,4.879664,0.000000,0.000000,0.000000,events/second
1547514700,3382,4.857960,0.000000,0.000000,0.000000,events/second
1547514703,3406,4.871264,0.000000,0.000000,0.000000,events/second
1547514706,3409,4.854606,0.000000,0.000000,0.000000,events/second
1547514709,3409,4.834972,0.000000,0.000000,0.000000,events/second
1547514712,3409,4.813866,0.000000,0.000000,0.000000,events/second
1547514715,3409,4.793761,0.000000,0.000000,0.000000,events/second
1547514718,3409,4.773242,0.000000,0.000000,0.000000,events/second
1547514721,3409,4.753085,0.000000,0.000000,0.000000,events/second
1547514724,3451,4.791545,0.000000,0.000000,0.000000,events/second
1547514727,3451,4.771365,0.000000,0.000000,0.000000,events/second
1547514730,3451,4.752139,0.000000,0.000000,0.000000,events/second
1547514733,3451,4.733013,0.000000,0.000000,0.000000,events/second
1547514736,3451,4.712715,0.000000,0.000000,0.000000,events/second
1547514739,3451,4.694603,0.000000,0.000000,0.000000,events/second
1547514742,3451,4.674748,0.000000,0.000000,0.000000,events/second
1547514745,3552,4.791729,0.000000,0.000000,0.000000,events/second
1547514748,3552,4.773088,0.000000,0.000000,0.000000,events/second
1547514751,3552,4.753306,0.000000,0.000000,0.000000,events/second
1547514754,3552,4.735285,0.000000,0.000000,0.000000,events/second
1547514757,3552,4.716170,0.000000,0.000000,0.000000,events/second
1547514760,3552,4.697645,0.000000,0.000000,0.000000,events/second
1547514763,3595,4.734811,0.000000,0.000000,0.000000,events/second
1547514766,3597,4.718688,0.000000,0.000000,0.000000,events/second
1547514769,3597,4.700708,0.000000,0.000000,0.000000,events/second
1547514772,3597,4.681812,0.000000,0.000000,0.000000,events/second
1547514775,3597,4.664509,0.000000,0.000000,0.000000,events/second
1547514778,3597,4.646305,0.000000,0.000000,0.000000,events/second
1547514781,3597,4.628320,0.000000,0.000000,0.000000,events/second
1547514784,3683,4.721016,0.000000,0.000000,0.000000,events/second
1547514787,3683,4.702967,0.000000,0.000000,0.000000,events/second
1547514790,3683,4.684293,0.000000,0.000000,0.000000,events/second
1547514793,3683,4.666862,0.000000,0.000000,0.000000,events/second
1547514796,3683,4.649840,0.000000,0.000000,0.000000,events/second
1547514799,3683,4.631186,0.000000,0.000000,0.000000,events/second
1547514802,3683,4.614651,0.000000,0.000000,0.000000,events/second
1547514805,3744,4.672974,0.000000,0.000000,0.000000,events/second
1547514808,3744,4.655672,0.000000,0.000000,0.000000,events/second
1547514811,3744,4.638259,0.000000,0.000000,0.000000,events/second
1547514814,3744,4.620943,0.000000,0.000000,0.000000,events/second
1547514817,3744,4.603635,0.000000,0.000000,0.000000,events/second
1547514820,3744,4.586943,0.000000,0.000000,0.000000,events/second
1547514823,3763,4.593671,0.000000,0.000000,0.000000,events/second
1547514826,3767,4.581207,0.000000,0.000000,0.000000,events/second
1547514829,3767,4.564988,0.000000,0.000000,0.000000,events/second
1547514832,3767,4.548437,0.000000,0.000000,0.000000,events/second
1547514835,3767,4.532032,0.000000,0.000000,0.000000,events/second
1547514838,3767,4.515842,0.000000,0.000000,0.000000,events/second
1547514841,3767,4.499349,0.000000,0.000000,0.000000,events/second
1547514844,3858,4.592184,0.000000,0.000000,0.000000,events/second
1547514847,3858,4.575470,0.000000,0.000000,0.000000,events/second
1547514850,3858,4.559193,0.000000,0.000000,0.000000,events/second
1547514853,3858,4.543117,0.000000,0.000000,0.000000,events/second
1547514856,3858,4.527198,0.000000,0.000000,0.000000,events/second
1547514859,3858,4.511376,0.000000,0.000000,0.000000,events/second
1547514862,3858,4.495855,0.000000,0.000000,0.000000,events/second
1547514865,3887,4.513074,0.000000,0.000000,0.000000,events/second
1547514868,3887,4.497861,0.000000,0.000000,0.000000,events/second
1547514871,3887,4.482455,0.000000,0.000000,0.000000,events/second
1547514874,3887,4.467285,0.000000,0.000000,0.000000,events/second
1547514877,3887,4.450976,0.000000,0.000000,0.000000,events/second
1547514880,3887,4.436441,0.000000,0.000000,0.000000,events/second
1547514883,3924,4.462938,0.000000,0.000000,0.000000,events/second
1547514886,3927,4.452037,0.000000,0.000000,0.000000,events/second
1547514889,3927,4.436441,0.000000,0.000000,0.000000,events/second
1547514892,3927,4.420934,0.000000,0.000000,0.000000,events/second
1547514895,3927,4.406651,0.000000,0.000000,0.000000,events/second
1547514898,3927,4.391560,0.000000,0.000000,0.000000,events/second
1547514901,3927,4.376929,0.000000,0.000000,0.000000,events/second
1547514904,4024,4.470094,0.000000,0.000000,0.000000,events/second
1547514907,4024,4.455217,0.000000,0.000000,0.000000,events/second
1547514910,4024,4.440316,0.000000,0.000000,0.000000,events/second
1547514913,4024,4.425764,0.000000,0.000000,0.000000,events/second
1547514916,4024,4.411737,0.000000,0.000000,0.000000,events/second
1547514919,4024,4.396923,0.000000,0.000000,0.000000,events/second
1547514922,4024,4.382328,0.000000,0.000000,0.000000,events/second
1547514925,4096,4.445810,0.000000,0.000000,0.000000,events/second
1547514928,4096,4.431996,0.000000,0.000000,0.000000,events/second
1547514931,4096,4.417604,0.000000,0.000000,0.000000,events/second
1547514934,4096,4.403490,0.000000,0.000000,0.000000,events/second
1547514937,4096,4.389785,0.000000,0.000000,0.000000,events/second
1547514940,4096,4.374838,0.000000,0.000000,0.000000,events/second
1547514943,4132,4.399174,0.000000,0.000000,0.000000,events/second
1547514946,4135,4.388438,0.000000,0.000000,0.000000,events/second
1547514949,4135,4.374278,0.000000,0.000000,0.000000,events/second
1547514952,4135,4.360987,0.000000,0.000000,0.000000,events/second
1547514955,4135,4.347224,0.000000,0.000000,0.000000,events/second
1547514958,4135,4.333584,0.000000,0.000000,0.000000,events/second
1547514961,4135,4.319883,0.000000,0.000000,0.000000,events/second
1547514964,4223,4.398453,0.000000,0.000000,0.000000,events/second
1547514967,4223,4.384354,0.000000,0.000000,0.000000,events/second
1547514970,4223,4.370338,0.000000,0.000000,0.000000,events/second
1547514973,4223,4.357310,0.000000,0.000000,0.000000,events/second
1547514976,4223,4.343751,0.000000,0.000000,0.000000,events/second
1547514979,4223,4.330452,0.000000,0.000000,0.000000,events/second
1547514982,4223,4.317108,0.000000,0.000000,0.000000,events/second
1547514985,4271,4.353026,0.000000,0.000000,0.000000,events/second
1547514988,4271,4.339613,0.000000,0.000000,0.000000,events/second
1547514991,4271,4.326488,0.000000,0.000000,0.000000,events/second
1547514994,4271,4.313067,0.000000,0.000000,0.000000,events/second
1547514997,4271,4.300339,0.000000,0.000000,0.000000,events/second
1547515000,4271,4.287254,0.000000,0.000000,0.000000,events/second
1547515003,4291,4.294430,0.000000,0.000000,0.000000,events/second
1547515006,4295,4.285471,0.000000,0.000000,0.000000,events/second
1547515009,4295,4.273094,0.000000,0.000000,0.000000,events/second
1547515012,4295,4.260065,0.000000,0.000000,0.000000,events/second
1547515015,4295,4.246105,0.000000,0.000000,0.000000,events/second
1547515018,4295,4.234971,0.000000,0.000000,0.000000,events/second
1547515021,4295,4.221930,0.000000,0.000000,0.000000,events/second
1547515024,4295,4.210251,0.000000,0.000000,0.000000,events/second
1547515027,4295,4.197929,0.000000,0.000000,0.000000,events/second
1547515030,4295,4.185518,0.000000,0.000000,0.000000,events/second
1547515033,4295,4.173324,0.000000,0.000000,0.000000,events/second
1547515036,4295,4.161332,0.000000,0.000000,0.000000,events/second
1547515039,4295,4.148896,0.000000,0.000000,0.000000,events/second
1547515042,4295,4.137204,0.000000,0.000000,0.000000,events/second
1547515045,4295,4.124890,0.000000,0.000000,0.000000,events/second
1547515048,4295,4.113562,0.000000,0.000000,0.000000,events/second
1547515051,4295,4.101675,0.000000,0.000000,0.000000,events/second
1547515054,4295,4.090056,0.000000,0.000000,0.000000,events/second
1547515057,4295,4.078160,0.000000,0.000000,0.000000,events/second
1547515060,4295,4.066416,0.000000,0.000000,0.000000,events/second
1547515063,4295,4.055440,0.000000,0.000000,0.000000,events/second
1547515066,4295,4.043399,0.000000,0.000000,0.000000,events/second
1547515069,4295,4.031971,0.000000,0.000000,0.000000,events/second
1547515072,4295,4.020897,0.000000,0.000000,0.000000,events/second
1547515075,4295,4.009352,0.000000,0.000000,0.000000,events/second
1547515078,4295,3.997668,0.000000,0.000000,0.000000,events/second
1547515081,4295,3.987429,0.000000,0.000000,0.000000,events/second
1547515084,4295,3.976346,0.000000,0.000000,0.000000,events/second
1547515087,4295,3.965195,0.000000,0.000000,0.000000,events/second
1547515090,4295,3.954272,0.000000,0.000000,0.000000,events/second
1547515093,4295,3.943143,0.000000,0.000000,0.000000,events/second
1547515096,4295,3.932611,0.000000,0.000000,0.000000,events/second
1547515099,4295,3.921934,0.000000,0.000000,0.000000,events/second
1547515102,4295,3.911301,0.000000,0.000000,0.000000,events/second
1547515105,4295,3.900613,0.000000,0.000000,0.000000,events/second
1547515108,4295,3.889648,0.000000,0.000000,0.000000,events/second
1547515111,4295,3.879298,0.000000,0.000000,0.000000,events/second
1547515114,4295,3.869106,0.000000,0.000000,0.000000,events/second
1547515117,4295,3.858276,0.000000,0.000000,0.000000,events/second
1547515120,4295,3.847783,0.000000,0.000000,0.000000,events/second
1547515123,4295,3.837570,0.000000,0.000000,0.000000,events/second
1547515126,4295,3.827506,0.000000,0.000000,0.000000,events/second
1547515129,4295,3.817253,0.000000,0.000000,0.000000,events/second
1547515132,4295,3.806648,0.000000,0.000000,0.000000,events/second
1547515135,4295,3.797172,0.000000,0.000000,0.000000,events/second
1547515138,4295,3.787186,0.000000,0.000000,0.000000,events/second
1547515141,4295,3.777184,0.000000,0.000000,0.000000,events/second
1547573728,4295,0.071905,0.000000,0.000000,0.000000,events/second
1547573729,4295,0.071904,0.000000,0.000000,0.000000,events/second
1547573730,4295,0.071903,0.000000,0.000000,0.000000,events/second
1547573731,4295,0.071902,0.000000,0.000000,0.000000,events/second
1547573731,4295,0.071901,0.000000,0.000000,0.000000,events/second
1547573732,4295,0.071900,0.000000,0.000000,0.000000,events/second
1547573733,4295,0.071900,0.000000,0.000000,0.000000,events/second
1547573733,4295,0.071899,0.000000,0.000000,0.000000,events/second
1547573734,4295,0.071899,0.000000,0.000000,0.000000,events/second
1547573734,4295,0.071898,0.000000,0.000000,0.000000,events/second
1547573735,4295,0.071897,0.000000,0.000000,0.000000,events/second
1547573735,4295,0.071897,0.000000,0.000000,0.000000,events/second
1547573736,4295,0.071896,0.000000,0.000000,0.000000,events/second
1547573736,4295,0.071896,0.000000,0.000000,0.000000,events/second
1547573737,4295,0.071895,0.000000,0.000000,0.000000,events/second
1547573737,4295,0.071894,0.000000,0.000000,0.000000,events/second
1547573738,4295,0.071894,0.000000,0.000000,0.000000,events/second
1547573738,4295,0.071893,0.000000,0.000000,0.000000,events/second
1547573739,4295,0.071893,0.000000,0.000000,0.000000,events/second
1547573739,4295,0.071892,0.000000,0.000000,0.000000,events/second
1547573740,4295,0.071891,0.000000,0.000000,0.000000,events/second
1547573740,4295,0.071891,0.000000,0.000000,0.000000,events/second
1547573741,4295,0.071890,0.000000,0.000000,0.000000,events/second
1547573741,4295,0.071890,0.000000,0.000000,0.000000,events/second
1547573742,4295,0.071889,0.000000,0.000000,0.000000,events/second
1547573742,4295,0.071888,0.000000,0.000000,0.000000,events/second
1547573743,4295,0.071888,0.000000,0.000000,0.000000,events/second
1547573743,4295,0.071887,0.000000,0.000000,0.000000,events/second
1547573744,4295,0.071887,0.000000,0.000000,0.000000,events/second
1547573744,4295,0.071886,0.000000,0.000000,0.000000,events/second
1547573745,4295,0.071885,0.000000,0.000000,0.000000,events/second
1547573745,4295,0.071885,0.000000,0.000000,0.000000,events/second
1547573746,4295,0.071884,0.000000,0.000000,0.000000,events/second
1547573746,4295,0.071883,0.000000,0.000000,0.000000,events/second
1547573747,4295,0.071883,0.000000,0.000000,0.000000,events/second
1547573748,4295,0.071882,0.000000,0.000000,0.000000,events/second
1547573748,4295,0.071881,0.000000,0.000000,0.000000,events/second
1547573749,4295,0.071881,0.000000,0.000000,0.000000,events/second
1547573749,4295,0.071880,0.000000,0.000000,0.000000,events/second
1547573750,4295,0.071879,0.000000,0.000000,0.000000,events/second
1547573750,4295,0.071879,0.000000,0.000000,0.000000,events/second
1547573751,4295,0.071878,0.000000,0.000000,0.000000,events/second
1547573751,4295,0.071878,0.000000,0.000000,0.000000,events/second
1547573751,4295,0.071877,0.000000,0.000000,0.000000,events/second
1547573752,4295,0.071877,0.000000,0.000000,0.000000,events/second
1547573752,4295,0.071876,0.000000,0.000000,0.000000,events/second
1547573753,4295,0.071876,0.000000,0.000000,0.000000,events/second
1547573753,4295,0.071875,0.000000,0.000000,0.000000,events/second
1547573754,4295,0.071874,0.000000,0.000000,0.000000,events/second
1547573754,4295,0.071874,0.000000,0.000000,0.000000,events/second
1547573755,4295,0.071873,0.000000,0.000000,0.000000,events/second
1547573755,4295,0.071873,0.000000,0.000000,0.000000,events/second
1547573756,4295,0.071872,0.000000,0.000000,0.000000,events/second
1547573756,4295,0.071871,0.000000,0.000000,0.000000,events/second
1547573757,4295,0.071871,0.000000,0.000000,0.000000,events/second
1547573757,4295,0.071870,0.000000,0.000000,0.000000,events/second
1547573758,4295,0.071869,0.000000,0.000000,0.000000,events/second
1547573758,4295,0.071869,0.000000,0.000000,0.000000,events/second
