t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1547514304,20,0.066624,0.000000,0.000000,0.000000,events/second
1547514307,20,0.065963,0.000000,0.000000,0.000000,events/second
1547514310,20,0.065318,0.000000,0.000000,0.000000,events/second
1547514313,20,0.064676,0.000000,0.000000,0.000000,events/second
1547514316,20,0.064039,0.000000,0.000000,0.000000,events/second
1547514319,20,0.063449,0.000000,0.000000,0.000000,events/second
1547514322,20,0.062843,0.000000,0.000000,0.000000,events/second
1547514325,20,0.062251,0.000000,0.000000,0.000000,events/second
1547514328,20,0.061666,0.000000,0.000000,0.000000,events/second
1547514331,20,0.061117,0.000000,0.000000,0.000000,events/second
1547514334,20,0.060562,0.000000,0.000000,0.000000,events/second
1547514337,20,0.060003,0.000000,0.000000,0.000000,events/second
1547514340,20,0.059479,0.000000,0.000000,0.000000,events/second
1547514343,20,0.058955,0.000000,0.000000,0.000000,events/second
1547514346,20,0.058442,0.000000,0.000000,0.000000,events/second
1547514349,20,0.057936,0.000000,0.000000,0.000000,events/second
1547514352,20,0.057436,0.000000,0.000000,0.000000,events/second
1547514355,20,0.056944,0.000000,0.000000,0.000000,events/second
1547514358,20,0.056432,0.000000,0.000000,0.000000,events/second
1547514361,20,0.055977,0.000000,0.000000,0.000000,events/second
1547514364,20,0.055496,0.000000,0.000000,0.000000,events/second
1547514367,20,0.055063,0.000000,0.000000,0.000000,events/second
1547514370,20,0.054613,0.000000,0.000000,0.000000,events/second
1547514373,20,0.054164,0.000000,0.000000,0.000000,events/second
1547514376,20,0.053733,0.000000,0.000000,0.000000,events/second
1547514379,20,0.053303,0.000000,0.000000,0.000000,events/second
1547514382,20,0.052879,0.000000,0.000000,0.000000,events/second
1547514385,20,0.052463,0.000000,0.000000,0.000000,events/second
1547514388,20,0.052049,0.000000,0.000000,0.000000,events/second
1547514391,20,0.051639,0.000000,0.000000,0.000000,events/second
1547514394,20,0.051244,0.000000,0.000000,0.000000,events/second
1547514397,20,0.050854,0.000000,0.000000,0.000000,events/second
1547514400,20,0.050464,0.000000,0.000000,0.000000,events/second
1547514403,20,0.050085,0.000000,0.000000,0.000000,events/second
1547514406,20,0.049715,0.000000,0.000000,0.000000,events/second
1547514409,20,0.049345,0.000000,0.000000,0.000000,events/second
1547514412,20,0.048986,0.000000,0.000000,0.000000,events/second
1547514415,20,0.048627,0.000000,0.000000,0.000000,events/second
1547514418,20,0.048270,0.000000,0.000000,0.000000,events/second
1547514421,20,0.047927,0.000000,0.000000,0.000000,events/second
1547514424,20,0.047581,0.000000,0.000000,0.000000,events/second
1547514427,20,0.047246,0.000000,0.000000,0.000000,events/second
1547514430,20,0.046902,0.000000,0.000000,0.000000,events/second
1547514433,20,0.046584,0.000000,0.000000,0.000000,events/second
1547514436,20,0.046261,0.000000,0.000000,0.000000,events/second
1547514439,20,0.045945,0.000000,0.000000,0.000000,events/second
1547514442,20,0.045620,0.000000,0.000000,0.000000,events/second
1547514445,20,0.045267,0.000000,0.000000,0.000000,events/second
1547514448,20,0.044971,0.000000,0.000000,0.000000,events/second
1547514451,20,0.044706,0.000000,0.000000,0.000000,events/second
1547514454,20,0.044411,0.000000,0.000000,0.000000,events/second
1547514457,20,0.044120,0.000000,0.000000,0.000000,events/second
1547514460,20,0.043822,0.000000,0.000000,0.000000,events/second
1547514463,20,0.043540,0.000000,0.000000,0.000000,events/second
1547514466,20,0.043256,0.000000,0.000000,0.000000,events/second
1547514469,20,0.042983,0.000000,0.000000,0.000000,events/second
1547514472,20,0.042706,0.000000,0.000000,0.000000,events/second
1547514475,20,0.042432,0.000000,0.000000,0.000000,events/second
1547514478,20,0.042157,0.000000,0.000000,0.000000,events/second
1547514481,20,0.041885,0.000000,0.000000,0.000000,events/second
1547514484,20,0.041620,0.000000,0.000000,0.000000,events/second
1547514487,20,0.041382,0.000000,0.000000,0.000000,events/second
1547514490,20,0.041124,0.000000,0.000000,0.000000,events/second
1547514493,20,0.040867,0.000000,0.000000,0.000000,events/second
1547514496,20,0.040624,0.000000,0.000000,0.000000,events/second
1547514499,20,0.040378,0.000000,0.000000,0.000000,events/second
1547514502,20,0.040107,0.000000,0.000000,0.000000,events/second
1547514505,20,0.039894,0.000000,0.000000,0.000000,events/second
1547514508,20,0.039656,0.000000,0.000000,0.000000,events/second
1547514511,20,0.039410,0.000000,0.000000,0.000000,events/second
1547514514,20,0.039184,0.000000,0.000000,0.000000,events/second
1547514517,20,0.038961,0.000000,0.000000,0.000000,events/second
1547514520,20,0.038708,0.000000,0.000000,0.000000,events/second
1547514523,21,0.040410,0.000000,0.000000,0.000000,events/second
1547514526,21,0.040206,0.000000,0.000000,0.000000,events/second
1547514529,21,0.039976,0.000000,0.000000,0.000000,events/second
1547514532,21,0.039744,0.000000,0.000000,0.000000,events/second
1547514535,21,0.039527,0.000000,0.000000,0.000000,events/second
1547514538,21,0.039301,0.000000,0.000000,0.000000,events/second
1547514541,21,0.039086,0.000000,0.000000,0.000000,events/second
1547514544,21,0.038865,0.000000,0.000000,0.000000,events/second
1547514547,21,0.038621,0.000000,0.000000,0.000000,events/second
1547514550,21,0.038442,0.000000,0.000000,0.000000,events/second
1547514553,21,0.038228,0.000000,0.000000,0.000000,events/second
1547514556,21,0.038021,0.000000,0.000000,0.000000,events/second
1547514559,21,0.037819,0.000000,0.000000,0.000000,events/second
1547514562,21,0.037614,0.000000,0.000000,0.000000,events/second
1547514565,21,0.037397,0.000000,0.000000,0.000000,events/second
1547514568,21,0.037212,0.000000,0.000000,0.000000,events/second
1547514571,21,0.037012,0.000000,0.000000,0.000000,events/second
1547514574,21,0.036807,0.000000,0.000000,0.000000,events/second
1547514577,21,0.036619,0.000000,0.000000,0.000000,events/second
1547514580,21,0.036429,0.000000,0.000000,0.000000,events/second
1547514583,21,0.036239,0.000000,0.000000,0.000000,events/second
1547514586,21,0.036060,0.000000,0.000000,0.000000,events/second
1547514589,21,0.035880,0.000000,0.000000,0.000000,events/second
1547514592,21,0.035680,0.000000,0.000000,0.000000,events/second
1547514595,21,0.035501,0.000000,0.000000,0.000000,events/second
1547514598,21,0.035326,0.000000,0.000000,0.000000,events/second
1547514601,21,0.035148,0.000000,0.000000,0.000000,events/second
1547514604,21,0.034975,0.000000,0.000000,0.000000,events/second
1547514607,21,0.034796,0.000000,0.000000,0.000000,events/second
1547514610,21,0.034622,0.000000,0.000000,0.000000,events/second
1547514613,21,0.034460,0.000000,0.000000,0.000000,events/second
1547514616,21,0.034290,0.000000,0.000000,0.000000,events/second
1547514619,21,0.034113,0.000000,0.000000,0.000000,events/second
1547514622,21,0.033953,0.000000,0.000000,0.000000,events/second
1547514625,21,0.033790,0.000000,0.000000,0.000000,events/second
1547514628,21,0.033621,0.000000,0.000000,0.000000,events/second
1547514631,21,0.033472,0.000000,0.000000,0.000000,events/second
1547514634,21,0.033311,0.000000,0.000000,0.000000,events/second
1547514637,21,0.033154,0.000000,0.000000,0.000000,events/second
1547514640,21,0.032995,0.000000,0.000000,0.000000,events/second
1547514643,21,0.032840,0.000000,0.000000,0.000000,events/second
1547514646,21,0.032689,0.000000,0.000000,0.000000,events/second
1547514649,21,0.032538,0.000000,0.000000,0.000000,events/second
1547514652,21,0.032386,0.000000,0.000000,0.000000,events/second
1547514655,21,0.032229,0.000000,0.000000,0.000000,events/second
1547514658,21,0.032086,0.000000,0.000000,0.000000,events/second
1547514661,21,0.031939,0.000000,0.000000,0.000000,events/second
1547514664,21,0.031799,0.000000,0.000000,0.000000,events/second
1547514667,21,0.031653,0.000000,0.000000,0.000000,events/second
1547514670,21,0.031506,0.000000,0.000000,0.000000,events/second
1547514673,21,0.031373,0.000000,0.000000,0.000000,events/second
1547514676,21,0.031225,0.000000,0.000000,0.000000,events/second
1547514679,21,0.031093,0.000000,0.000000,0.000000,events/second
1547514682,21,0.030949,0.000000,0.000000,0.000000,events/second
1547514685,21,0.030814,0.000000,0.000000,0.000000,events/second
1547514688,21,0.030682,0.000000,0.000000,0.000000,events/second
1547514691,21,0.030542,0.000000,0.000000,0.000000,events/second
1547514694,21,0.030419,0.000000,0.000000,0.000000,events/second
1547514697,21,0.030289,0.000000,0.000000,0.000000,events/second
1547514700,21,0.030148,0.000000,0.000000,0.000000,events/second
1547514703,21,0.030023,0.000000,0.000000,0.000000,events/second
1547514706,21,0.029894,0.000000,0.000000,0.000000,events/second
1547514709,21,0.029773,0.000000,0.000000,0.000000,events/second
1547514712,21,0.029642,0.000000,0.000000,0.000000,events/second
1547514715,21,0.029520,0.000000,0.000000,0.000000,events/second
1547514718,21,0.029394,0.000000,0.000000,0.000000,events/second
1547514721,21,0.029271,0.000000,0.000000,0.000000,events/second
1547514724,21,0.029145,0.000000,0.000000,0.000000,events/second
1547514727,21,0.029018,0.000000,0.000000,0.000000,events/second
1547514730,21,0.028909,0.000000,0.000000,0.000000,events/second
1547514733,21,0.028792,0.000000,0.000000,0.000000,events/second
1547514736,21,0.028665,0.000000,0.000000,0.000000,events/second
1547514739,21,0.028559,0.000000,0.000000,0.000000,events/second
1547514742,21,0.028438,0.000000,0.000000,0.000000,events/second
1547514745,22,0.029667,0.000000,0.000000,0.000000,events/second
1547514748,22,0.029553,0.000000,0.000000,0.000000,events/second
1547514751,22,0.029430,0.000000,0.000000,0.000000,events/second
1547514754,22,0.029319,0.000000,0.000000,0.000000,events/second
1547514757,22,0.029199,0.000000,0.000000,0.000000,events/second
1547514760,22,0.029085,0.000000,0.000000,0.000000,events/second
1547514763,22,0.028965,0.000000,0.000000,0.000000,events/second
1547514766,22,0.028848,0.000000,0.000000,0.000000,events/second
1547514769,22,0.028741,0.000000,0.000000,0.000000,events/second
1547514772,22,0.028621,0.000000,0.000000,0.000000,events/second
1547514775,22,0.028514,0.000000,0.000000,0.000000,events/second
1547514778,22,0.028410,0.000000,0.000000,0.000000,events/second
1547514781,22,0.028296,0.000000,0.000000,0.000000,events/second
1547514784,22,0.028191,0.000000,0.000000,0.000000,events/second
1547514787,22,0.028084,0.000000,0.000000,0.000000,events/second
1547514790,22,0.027967,0.000000,0.000000,0.000000,events/second
1547514793,22,0.027869,0.000000,0.000000,0.000000,events/second
1547514796,22,0.027766,0.000000,0.000000,0.000000,events/second
1547514799,22,0.027654,0.000000,0.000000,0.000000,events/second
1547514802,22,0.027557,0.000000,0.000000,0.000000,events/second
1547514805,22,0.027449,0.000000,0.000000,0.000000,events/second
1547514808,22,0.027349,0.000000,0.000000,0.000000,events/second
1547514811,22,0.027246,0.000000,0.000000,0.000000,events/second
1547514814,22,0.027144,0.000000,0.000000,0.000000,events/second
1547514817,22,0.027043,0.000000,0.000000,0.000000,events/second
1547514820,22,0.026945,0.000000,0.000000,0.000000,events/second
1547514823,22,0.026847,0.000000,0.000000,0.000000,events/second
1547514826,22,0.026747,0.000000,0.000000,0.000000,events/second
1547514829,22,0.026652,0.000000,0.000000,0.000000,events/second
1547514832,22,0.026557,0.000000,0.000000,0.000000,events/second
1547514835,22,0.026461,0.000000,0.000000,0.000000,events/second
1547514838,22,0.026364,0.000000,0.000000,0.000000,events/second
1547514841,22,0.026268,0.000000,0.000000,0.000000,events/second
1547514844,22,0.026179,0.000000,0.000000,0.000000,events/second
1547514847,22,0.026083,0.000000,0.000000,0.000000,events/second
1547514850,22,0.025989,0.000000,0.000000,0.000000,events/second
1547514853,22,0.025899,0.000000,0.000000,0.000000,events/second
1547514856,22,0.025808,0.000000,0.000000,0.000000,events/second
1547514859,22,0.025716,0.000000,0.000000,0.000000,events/second
1547514862,22,0.025629,0.000000,0.000000,0.000000,events/second
1547514865,22,0.025534,0.000000,0.000000,0.000000,events/second
1547514868,22,0.025451,0.000000,0.000000,0.000000,events/second
1547514871,22,0.025360,0.000000,0.000000,0.000000,events/second
1547514874,22,0.025278,0.000000,0.000000,0.000000,events/second
1547514877,22,0.025185,0.000000,0.000000,0.000000,events/second
1547514880,22,0.025102,0.000000,0.000000,0.000000,events/second
1547514883,22,0.025014,0.000000,0.000000,0.000000,events/second
1547514886,22,0.024933,0.000000,0.000000,0.000000,events/second
1547514889,22,0.024848,0.000000,0.000000,0.000000,events/second
1547514892,22,0.024760,0.000000,0.000000,0.000000,events/second
1547514895,22,0.024678,0.000000,0.000000,0.000000,events/second
1547514898,22,0.024597,0.000000,0.000000,0.000000,events/second
1547514901,22,0.024512,0.000000,0.000000,0.000000,events/second
1547514904,22,0.024432,0.000000,0.000000,0.000000,events/second
1547514907,22,0.024346,0.000000,0.000000,0.000000,events/second
1547514910,22,0.024270,0.000000,0.000000,0.000000,events/second
1547514913,22,0.024189,0.000000,0.000000,0.000000,events/second
1547514916,22,0.024113,0.000000,0.000000,0.000000,events/second
1547514919,22,0.024032,0.000000,0.000000,0.000000,events/second
1547514922,22,0.023951,0.000000,0.000000,0.000000,events/second
1547514925,22,0.023867,0.000000,0.000000,0.000000,events/second
1547514928,22,0.023799,0.000000,0.000000,0.000000,events/second
1547514931,22,0.023721,0.000000,0.000000,0.000000,events/second
1547514934,22,0.023645,0.000000,0.000000,0.000000,events/second
1547514937,22,0.023571,0.000000,0.000000,0.000000,events/second
1547514940,22,0.023491,0.000000,0.000000,0.000000,events/second
1547514943,22,0.023414,0.000000,0.000000,0.000000,events/second
1547514946,22,0.023343,0.000000,0.000000,0.000000,events/second
1547514949,22,0.023266,0.000000,0.000000,0.000000,events/second
1547514952,22,0.023195,0.000000,0.000000,0.000000,events/second
1547514955,22,0.023123,0.000000,0.000000,0.000000,events/second
1547514958,22,0.023051,0.000000,0.000000,0.000000,events/second
1547514961,22,0.022978,0.000000,0.000000,0.000000,events/second
1547514964,22,0.022908,0.000000,0.000000,0.000000,events/second
1547514967,23,0.023871,0.000000,0.000000,0.000000,events/second
1547514970,23,0.023796,0.000000,0.000000,0.000000,events/second
1547514973,23,0.023726,0.000000,0.000000,0.000000,events/second
1547514976,23,0.023652,0.000000,0.000000,0.000000,events/second
1547514979,23,0.023576,0.000000,0.000000,0.000000,events/second
1547514982,23,0.023504,0.000000,0.000000,0.000000,events/second
1547514985,23,0.023436,0.000000,0.000000,0.000000,events/second
1547514988,23,0.023363,0.000000,0.000000,0.000000,events/second
1547514991,23,0.023289,0.000000,0.000000,0.000000,events/second
1547514994,23,0.023220,0.000000,0.000000,0.000000,events/second
1547514997,23,0.023150,0.000000,0.000000,0.000000,events/second
1547515000,23,0.023082,0.000000,0.000000,0.000000,events/second
1547515003,23,0.023011,0.000000,0.000000,0.000000,events/second
1547515006,23,0.022940,0.000000,0.000000,0.000000,events/second
1547515009,23,0.022873,0.000000,0.000000,0.000000,events/second
1547515012,23,0.022806,0.000000,0.000000,0.000000,events/second
1547515015,23,0.022725,0.000000,0.000000,0.000000,events/second
1547515018,23,0.022672,0.000000,0.000000,0.000000,events/second
1547515021,23,0.022601,0.000000,0.000000,0.000000,events/second
1547515024,23,0.022539,0.000000,0.000000,0.000000,events/second
1547515027,23,0.022475,0.000000,0.000000,0.000000,events/second
1547515030,23,0.022407,0.000000,0.000000,0.000000,events/second
1547515033,23,0.022342,0.000000,0.000000,0.000000,events/second
1547515036,23,0.022279,0.000000,0.000000,0.000000,events/second
1547515039,23,0.022212,0.000000,0.000000,0.000000,events/second
1547515042,23,0.022150,0.000000,0.000000,0.000000,events/second
1547515045,23,0.022083,0.000000,0.000000,0.000000,events/second
1547515048,23,0.022020,0.000000,0.000000,0.000000,events/second
1547515051,23,0.021959,0.000000,0.000000,0.000000,events/second
1547515054,23,0.021896,0.000000,0.000000,0.000000,events/second
1547515057,23,0.021833,0.000000,0.000000,0.000000,events/second
1547515060,23,0.021771,0.000000,0.000000,0.000000,events/second
1547515063,23,0.021712,0.000000,0.000000,0.000000,events/second
1547515066,23,0.021648,0.000000,0.000000,0.000000,events/second
1547515069,23,0.021586,0.000000,0.000000,0.000000,events/second
1547515072,23,0.021527,0.000000,0.000000,0.000000,events/second
1547515075,23,0.021465,0.000000,0.000000,0.000000,events/second
1547515078,23,0.021399,0.000000,0.000000,0.000000,events/second
1547515081,23,0.021348,0.000000,0.000000,0.000000,events/second
1547515084,23,0.021289,0.000000,0.000000,0.000000,events/second
1547515087,23,0.021230,0.000000,0.000000,0.000000,events/second
1547515090,23,0.021171,0.000000,0.000000,0.000000,events/second
1547515093,23,0.021111,0.000000,0.000000,0.000000,events/second
1547515096,23,0.021055,0.000000,0.000000,0.000000,events/second
1547515099,23,0.020997,0.000000,0.000000,0.000000,events/second
1547515102,23,0.020938,0.000000,0.000000,0.000000,events/second
1547515105,23,0.020884,0.000000,0.000000,0.000000,events/second
1547515108,23,0.020824,0.000000,0.000000,0.000000,events/second
1547515111,23,0.020770,0.000000,0.000000,0.000000,events/second
1547515114,23,0.020714,0.000000,0.000000,0.000000,events/second
1547515117,23,0.020657,0.000000,0.000000,0.000000,events/second
1547515120,23,0.020601,0.000000,0.000000,0.000000,events/second
1547515123,23,0.020545,0.000000,0.000000,0.000000,events/second
1547515126,23,0.020490,0.000000,0.000000,0.000000,events/second
1547515129,23,0.020438,0.000000,0.000000,0.000000,events/second
1547515132,23,0.020379,0.000000,0.000000,0.000000,events/second
1547515135,23,0.020329,0.000000,0.000000,0.000000,events/second
1547515138,23,0.020276,0.000000,0.000000,0.000000,events/second
1547515141,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573728,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573729,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573730,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573731,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573731,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573732,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573733,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573733,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573734,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573734,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573735,24,0.000402,0.000000,0.000000,0.000000,events/second
1547573735,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573736,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573736,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573737,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573737,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573738,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573738,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573739,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573739,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573740,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573740,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573741,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573741,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573742,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573742,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573743,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573743,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573744,25,0.000418,0.000000,0.000000,0.000000,events/second
1547573744,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573745,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573745,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573746,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573746,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573747,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573748,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573748,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573749,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573749,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573750,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573750,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573751,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573751,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573751,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573752,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573752,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573753,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573753,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573754,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573754,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573755,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573755,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573756,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573756,26,0.000435,0.000000,0.000000,0.000000,events/second
1547573757,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573757,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573758,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573758,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573759,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573759,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573760,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573760,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573761,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573761,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573762,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573762,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573763,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573763,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573764,27,0.000452,0.000000,0.000000,0.000000,events/second
1547573764,27,0.000452,0.000000,0.000000,0.000000,events/second
