t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1547514313,27,0.087341,0.000000,0.000000,0.000000,events/second
1547514316,28,0.089695,0.000000,0.000000,0.000000,events/second
1547514319,30,0.095206,0.000000,0.000000,0.000000,events/second
1547514322,30,0.094305,0.000000,0.000000,0.000000,events/second
1547514325,30,0.093420,0.000000,0.000000,0.000000,events/second
1547514328,30,0.092537,0.000000,0.000000,0.000000,events/second
1547514331,30,0.091708,0.000000,0.000000,0.000000,events/second
1547514334,30,0.090871,0.000000,0.000000,0.000000,events/second
1547514337,32,0.096044,0.000000,0.000000,0.000000,events/second
1547514340,33,0.098180,0.000000,0.000000,0.000000,events/second
1547514343,33,0.097305,0.000000,0.000000,0.000000,events/second
1547514346,33,0.096460,0.000000,0.000000,0.000000,events/second
1547514349,33,0.095624,0.000000,0.000000,0.000000,events/second
1547514352,33,0.094796,0.000000,0.000000,0.000000,events/second
1547514355,33,0.093990,0.000000,0.000000,0.000000,events/second
1547514358,35,0.098804,0.000000,0.000000,0.000000,events/second
1547514361,36,0.100796,0.000000,0.000000,0.000000,events/second
1547514364,36,0.099941,0.000000,0.000000,0.000000,events/second
1547514367,36,0.099145,0.000000,0.000000,0.000000,events/second
1547514370,36,0.098331,0.000000,0.000000,0.000000,events/second
1547514373,36,0.097523,0.000000,0.000000,0.000000,events/second
1547514376,36,0.096747,0.000000,0.000000,0.000000,events/second
1547514379,39,0.103971,0.000000,0.000000,0.000000,events/second
1547514382,39,0.103143,0.000000,0.000000,0.000000,events/second
1547514385,39,0.102330,0.000000,0.000000,0.000000,events/second
1547514388,39,0.101524,0.000000,0.000000,0.000000,events/second
1547514391,39,0.100745,0.000000,0.000000,0.000000,events/second
1547514394,39,0.099972,0.000000,0.000000,0.000000,events/second
1547514397,39,0.099209,0.000000,0.000000,0.000000,events/second
1547514400,42,0.106020,0.000000,0.000000,0.000000,events/second
1547514403,42,0.105224,0.000000,0.000000,0.000000,events/second
1547514406,42,0.104447,0.000000,0.000000,0.000000,events/second
1547514409,42,0.103671,0.000000,0.000000,0.000000,events/second
1547514412,42,0.102914,0.000000,0.000000,0.000000,events/second
1547514415,42,0.102162,0.000000,0.000000,0.000000,events/second
1547514418,42,0.101412,0.000000,0.000000,0.000000,events/second
1547514421,45,0.107883,0.000000,0.000000,0.000000,events/second
1547514424,45,0.107115,0.000000,0.000000,0.000000,events/second
1547514427,45,0.106355,0.000000,0.000000,0.000000,events/second
1547514430,45,0.105590,0.000000,0.000000,0.000000,events/second
1547514433,45,0.104857,0.000000,0.000000,0.000000,events/second
1547514436,45,0.104132,0.000000,0.000000,0.000000,events/second
1547514439,45,0.103421,0.000000,0.000000,0.000000,events/second
1547514442,48,0.109536,0.000000,0.000000,0.000000,events/second
1547514445,48,0.108812,0.000000,0.000000,0.000000,events/second
1547514448,48,0.108016,0.000000,0.000000,0.000000,events/second
1547514451,48,0.107344,0.000000,0.000000,0.000000,events/second
1547514454,48,0.106638,0.000000,0.000000,0.000000,events/second
1547514457,48,0.105930,0.000000,0.000000,0.000000,events/second
1547514460,48,0.105225,0.000000,0.000000,0.000000,events/second
1547514463,51,0.111072,0.000000,0.000000,0.000000,events/second
1547514466,51,0.110362,0.000000,0.000000,0.000000,events/second
1547514469,51,0.109649,0.000000,0.000000,0.000000,events/second
1547514472,51,0.108945,0.000000,0.000000,0.000000,events/second
1547514475,51,0.108248,0.000000,0.000000,0.000000,events/second
1547514478,51,0.107549,0.000000,0.000000,0.000000,events/second
1547514481,53,0.111059,0.000000,0.000000,0.000000,events/second
1547514484,54,0.112426,0.000000,0.000000,0.000000,events/second
1547514487,54,0.111774,0.000000,0.000000,0.000000,events/second
1547514490,54,0.111087,0.000000,0.000000,0.000000,events/second
1547514493,54,0.110396,0.000000,0.000000,0.000000,events/second
1547514496,54,0.109726,0.000000,0.000000,0.000000,events/second
1547514499,54,0.109064,0.000000,0.000000,0.000000,events/second
1547514502,54,0.108358,0.000000,0.000000,0.000000,events/second
1547514505,57,0.113744,0.000000,0.000000,0.000000,events/second
1547514508,57,0.113062,0.000000,0.000000,0.000000,events/second
1547514511,57,0.112379,0.000000,0.000000,0.000000,events/second
1547514514,57,0.111727,0.000000,0.000000,0.000000,events/second
1547514517,57,0.111079,0.000000,0.000000,0.000000,events/second
1547514520,57,0.110368,0.000000,0.000000,0.000000,events/second
1547514523,59,0.113598,0.000000,0.000000,0.000000,events/second
1547514526,60,0.114917,0.000000,0.000000,0.000000,events/second
1547514529,60,0.114261,0.000000,0.000000,0.000000,events/second
1547514532,60,0.113608,0.000000,0.000000,0.000000,events/second
1547514535,60,0.112972,0.000000,0.000000,0.000000,events/second
1547514538,60,0.112327,0.000000,0.000000,0.000000,events/second
1547514541,60,0.111710,0.000000,0.000000,0.000000,events/second
1547514544,63,0.116639,0.000000,0.000000,0.000000,events/second
1547514547,63,0.115997,0.000000,0.000000,0.000000,events/second
1547514550,63,0.115362,0.000000,0.000000,0.000000,events/second
1547514553,63,0.114723,0.000000,0.000000,0.000000,events/second
1547514556,63,0.114098,0.000000,0.000000,0.000000,events/second
1547514559,63,0.113492,0.000000,0.000000,0.000000,events/second
1547514562,63,0.112880,0.000000,0.000000,0.000000,events/second
1547514565,66,0.117596,0.000000,0.000000,0.000000,events/second
1547514568,66,0.116994,0.000000,0.000000,0.000000,events/second
1547514571,66,0.116364,0.000000,0.000000,0.000000,events/second
1547514574,66,0.115728,0.000000,0.000000,0.000000,events/second
1547514577,66,0.115124,0.000000,0.000000,0.000000,events/second
1547514580,66,0.114534,0.000000,0.000000,0.000000,events/second
1547514583,68,0.117390,0.000000,0.000000,0.000000,events/second
1547514586,69,0.118518,0.000000,0.000000,0.000000,events/second
1547514589,69,0.117928,0.000000,0.000000,0.000000,events/second
1547514592,69,0.117297,0.000000,0.000000,0.000000,events/second
1547514595,69,0.116694,0.000000,0.000000,0.000000,events/second
1547514598,69,0.116107,0.000000,0.000000,0.000000,events/second
1547514601,69,0.115531,0.000000,0.000000,0.000000,events/second
1547514604,72,0.119952,0.000000,0.000000,0.000000,events/second
1547514607,72,0.119339,0.000000,0.000000,0.000000,events/second
1547514610,72,0.118754,0.000000,0.000000,0.000000,events/second
1547514613,72,0.118186,0.000000,0.000000,0.000000,events/second
1547514616,72,0.117596,0.000000,0.000000,0.000000,events/second
1547514619,72,0.117017,0.000000,0.000000,0.000000,events/second
1547514622,72,0.116459,0.000000,0.000000,0.000000,events/second
1547514625,75,0.120718,0.000000,0.000000,0.000000,events/second
1547514628,75,0.120126,0.000000,0.000000,0.000000,events/second
1547514631,75,0.119588,0.000000,0.000000,0.000000,events/second
1547514634,75,0.119004,0.000000,0.000000,0.000000,events/second
1547514637,75,0.118443,0.000000,0.000000,0.000000,events/second
1547514640,75,0.117874,0.000000,0.000000,0.000000,events/second
1547514643,77,0.120451,0.000000,0.000000,0.000000,events/second
1547514646,78,0.121457,0.000000,0.000000,0.000000,events/second
1547514649,78,0.120901,0.000000,0.000000,0.000000,events/second
1547514652,78,0.120324,0.000000,0.000000,0.000000,events/second
1547514655,78,0.119756,0.000000,0.000000,0.000000,events/second
1547514658,78,0.119210,0.000000,0.000000,0.000000,events/second
1547514661,78,0.118667,0.000000,0.000000,0.000000,events/second
1547514664,81,0.122691,0.000000,0.000000,0.000000,events/second
1547514667,81,0.122131,0.000000,0.000000,0.000000,events/second
1547514670,81,0.121557,0.000000,0.000000,0.000000,events/second
1547514673,81,0.121044,0.000000,0.000000,0.000000,events/second
1547514676,81,0.120488,0.000000,0.000000,0.000000,events/second
1547514679,81,0.119962,0.000000,0.000000,0.000000,events/second
1547514682,81,0.119409,0.000000,0.000000,0.000000,events/second
1547514685,84,0.123306,0.000000,0.000000,0.000000,events/second
1547514688,84,0.122764,0.000000,0.000000,0.000000,events/second
1547514691,84,0.122209,0.000000,0.000000,0.000000,events/second
1547514694,84,0.121706,0.000000,0.000000,0.000000,events/second
1547514697,84,0.121191,0.000000,0.000000,0.000000,events/second
1547514700,84,0.120646,0.000000,0.000000,0.000000,events/second
1547514703,86,0.122986,0.000000,0.000000,0.000000,events/second
1547514706,87,0.123882,0.000000,0.000000,0.000000,events/second
